x , y
16.7353, -4.64384
16.7521, -4.61451
16.7689, -4.58514
16.7855, -4.55574
16.802, -4.52631
16.8184, -4.49685
16.8347, -4.46736
16.8508, -4.43783
16.8669, -4.40828
16.8828, -4.3787
16.8986, -4.34909
16.9144, -4.31945
16.9299, -4.28978
16.9454, -4.26008
16.9608, -4.23035
16.976, -4.20059
16.9912, -4.1708
17.0062, -4.14099
17.0211, -4.11115
17.0359, -4.08128
17.0506, -4.05139
17.0651, -4.02146
17.0796, -3.99151
17.0939, -3.96154
17.1081, -3.93153
17.1222, -3.9015
17.1362, -3.87145
17.1501, -3.84137
17.1639, -3.81126
17.1775, -3.78113
17.1911, -3.75097
17.2045, -3.72079
17.2178, -3.69059
17.231, -3.66036
17.2441, -3.6301
17.2571, -3.59982
17.2699, -3.56952
17.2827, -3.5392
17.2953, -3.50885
17.3078, -3.47848
17.3202, -3.44808
17.3325, -3.41766
17.3447, -3.38723
17.3568, -3.35676
17.3687, -3.32628
17.3806, -3.29578
17.3923, -3.26525
17.4039, -3.2347
17.4154, -3.20413
17.4268, -3.17355
17.4381, -3.14294
17.4492, -3.11231
17.4603, -3.08166
17.4712, -3.05099
17.482, -3.0203
17.4927, -2.98959
17.5033, -2.95886
17.5138, -2.92811
17.5242, -2.89734
17.5345, -2.86656
17.5446, -2.83576
17.5546, -2.80493
17.5646, -2.7741
17.5744, -2.74324
17.5841, -2.71236
17.5937, -2.68147
17.6031, -2.65056
17.6125, -2.61964
17.6217, -2.58869
17.6309, -2.55773
17.6399, -2.52676
17.6488, -2.49577
17.6576, -2.46476
17.6663, -2.43373
17.6749, -2.4027
17.6833, -2.37164
17.6917, -2.34057
17.6999, -2.30949
17.7081, -2.27839
17.7161, -2.24728
17.724, -2.21615
17.7318, -2.18501
17.7394, -2.15385
17.747, -2.12269
17.7545, -2.0915
17.7618, -2.06031
17.769, -2.0291
17.7762, -1.99788
17.7832, -1.96665
17.7901, -1.9354
17.7968, -1.90414
17.8035, -1.87287
17.8101, -1.84159
17.8165, -1.8103
17.8229, -1.779
17.8291, -1.74768
17.8352, -1.71635
17.8412, -1.68502
17.8471, -1.65367
17.8529, -1.62231
17.8585, -1.59094
17.8641, -1.55956
17.8696, -1.52818
17.8749, -1.49678
17.8801, -1.46537
17.8852, -1.43396
17.8902, -1.40253
17.8951, -1.3711
17.8999, -1.33965
17.9045, -1.3082
17.9091, -1.27675
17.9135, -1.24528
17.9179, -1.2138
17.9221, -1.18232
17.9262, -1.15083
17.9302, -1.11934
17.9341, -1.08783
17.9378, -1.05632
17.9415, -1.02481
17.9451, -0.993284
17.9485, -0.961754
17.9518, -0.930219
17.955, -0.898678
17.9582, -0.867132
17.9611, -0.83558
17.964, -0.804023
17.9668, -0.772461
17.9695, -0.740894
17.972, -0.709323
17.9745, -0.677747
17.9768, -0.646167
17.979, -0.614583
17.9811, -0.582996
17.9831, -0.551404
17.985, -0.51981
17.9868, -0.488212
17.9884, -0.456611
17.99, -0.425007
17.9914, -0.393401
17.9927, -0.361792
17.9939, -0.330181
17.995, -0.298567
17.996, -0.266952
17.9969, -0.235336
17.9977, -0.203718
17.9984, -0.172098
17.9989, -0.140478
17.9993, -0.108857
17.9997, -0.0772349
17.9999, -0.0456125
18, -0.0139899
18, 0.0176329
17.9999, 0.0492556
17.9996, 0.0808779
17.9993, 0.1125
17.9988, 0.144121
17.9983, 0.175741
17.9976, 0.20736
17.9968, 0.238978
17.9959, 0.270595
17.9949, 0.30221
17.9938, 0.333822
17.9926, 0.365433
17.9912, 0.397042
17.9898, 0.428648
17.9882, 0.460251
17.9866, 0.491852
17.9848, 0.52345
17.9829, 0.555044
17.9809, 0.586635
17.9787, 0.618222
17.9765, 0.649806
17.9742, 0.681385
17.9717, 0.71296
17.9692, 0.744531
17.9665, 0.776097
17.9637, 0.807659
17.9608, 0.839215
17.9578, 0.870766
17.9547, 0.902312
17.9515, 0.933853
17.9481, 0.965387
17.9447, 0.996915
17.9411, 1.02844
17.9374, 1.05995
17.9336, 1.09146
17.9297, 1.12297
17.9257, 1.15446
17.9216, 1.18595
17.9174, 1.21743
17.913, 1.2489
17.9086, 1.28037
17.904, 1.31183
17.8993, 1.34328
17.8945, 1.37472
17.8896, 1.40615
17.8846, 1.43757
17.8795, 1.46899
17.8743, 1.5004
17.8689, 1.53179
17.8635, 1.56318
17.8579, 1.59456
17.8522, 1.62592
17.8464, 1.65728
17.8405, 1.68863
17.8345, 1.71996
17.8284, 1.75129
17.8221, 1.7826
17.8158, 1.81391
17.8093, 1.8452
17.8028, 1.87648
17.7961, 1.90775
17.7893, 1.939
17.7824, 1.97025
17.7753, 2.00148
17.7682, 2.0327
17.761, 2.0639
17.7536, 2.0951
17.7461, 2.12628
17.7386, 2.15744
17.7309, 2.1886
17.7231, 2.21974
17.7152, 2.25086
17.7071, 2.28197
17.699, 2.31307
17.6907, 2.34415
17.6824, 2.37522
17.6739, 2.40627
17.6653, 2.43731
17.6566, 2.46833
17.6478, 2.49934
17.6389, 2.53033
17.6298, 2.5613
17.6207, 2.59226
17.6114, 2.6232
17.602, 2.65412
17.5926, 2.68503
17.583, 2.71592
17.5733, 2.74679
17.5634, 2.77765
17.5535, 2.80849
17.5434, 2.83931
17.5333, 2.87011
17.523, 2.90089
17.5126, 2.93165
17.5021, 2.9624
17.4915, 2.99313
17.4808, 3.02383
17.47, 3.05452
17.459, 3.08519
17.4479, 3.11584
17.4368, 3.14646
17.4255, 3.17707
17.4141, 3.20766
17.4026, 3.23822
17.3909, 3.26877
17.3792, 3.29929
17.3673, 3.32979
17.3554, 3.36028
17.3433, 3.39073
17.3311, 3.42117
17.3188, 3.45158
17.3064, 3.48198
17.2939, 3.51234
17.2812, 3.54269
17.2685, 3.57301
17.2556, 3.60331
17.2426, 3.63359
17.2295, 3.66384
17.2163, 3.69407
17.203, 3.72427
17.1895, 3.75445
17.176, 3.7846
17.1623, 3.81473
17.1485, 3.84483
17.1346, 3.87491
17.1206, 3.90496
17.1065, 3.93499
17.0923, 3.96499
17.0779, 3.99496
17.0635, 4.02491
17.0489, 4.05483
17.0342, 4.08472
17.0194, 4.11459
17.0045, 4.14443
16.9894, 4.17424
16.9743, 4.20402
16.959, 4.23377
16.9436, 4.2635
16.9282, 4.29319
16.9126, 4.32286
16.8968, 4.3525
16.881, 4.38211
16.8651, 4.41169
16.849, 4.44124
16.8328, 4.47076
16.8165, 4.50024
16.8001, 4.5297
16.7836, 4.55913
16.767, 4.58852
16.7502, 4.61789
16.7333, 4.64722
16.7164, 4.67652
16.6993, 4.70579
16.682, 4.73502
16.6647, 4.76423
16.6473, 4.7934
16.6297, 4.82253
16.612, 4.85164
16.5943, 4.88071
16.5764, 4.90974
16.5583, 4.93874
16.5402, 4.96771
16.5219, 4.99664
16.5036, 5.02554
16.4851, 5.0544
16.4665, 5.08323
16.4478, 5.11202
16.429, 5.14078
16.41, 5.16949
16.391, 5.19818
16.3718, 5.22682
16.3525, 5.25543
16.3331, 5.284
16.3136, 5.31253
16.2939, 5.34103
16.2742, 5.36949
16.2543, 5.39791
16.2343, 5.42629
16.2142, 5.45463
16.194, 5.48293
16.1736, 5.51119
16.1532, 5.53941
16.1326, 5.5676
16.1119, 5.59574
16.0911, 5.62384
16.0702, 5.6519
16.0491, 5.67992
16.028, 5.7079
16.0067, 5.73584
15.9853, 5.76373
15.9638, 5.79158
15.9421, 5.81939
15.9204, 5.84716
15.8985, 5.87488
15.8766, 5.90256
15.8545, 5.9302
15.8322, 5.95779
15.8099, 5.98534
15.7875, 6.01284
15.7649, 6.0403
15.7422, 6.06772
15.7194, 6.09508
15.6965, 6.12241
15.6734, 6.14968
15.6503, 6.17691
15.627, 6.2041
15.6036, 6.23123
15.5801, 6.25832
15.5564, 6.28536
15.5327, 6.31235
15.5088, 6.3393
15.4848, 6.3662
15.4607, 6.39304
15.4365, 6.41984
15.4122, 6.44659
15.3877, 6.47329
15.3631, 6.49994
15.3384, 6.52654
15.3136, 6.55309
15.2886, 6.57958
15.2636, 6.60603
15.2384, 6.63242
15.2131, 6.65877
15.1877, 6.68506
15.1621, 6.71129
15.1365, 6.73748
15.1107, 6.76361
15.0848, 6.78968
15.0588, 6.81571
15.0326, 6.84168
15.0064, 6.86759
14.98, 6.89345
14.9535, 6.91925
14.9269, 6.945
14.9001, 6.97069
14.8733, 6.99633
14.8463, 7.02191
14.8192, 7.04743
14.792, 7.07289
14.7646, 7.0983
14.7372, 7.12365
14.7096, 7.14894
14.6819, 7.17417
14.6541, 7.19934
14.6261, 7.22445
14.598, 7.24951
14.5698, 7.2745
14.5415, 7.29943
14.5131, 7.3243
14.4845, 7.34911
14.4559, 7.37386
14.4271, 7.39854
14.3981, 7.42316
14.3691, 7.44772
14.3399, 7.47222
14.3107, 7.49665
14.2812, 7.52102
14.2517, 7.54533
14.2221, 7.56957
14.1923, 7.59374
14.1624, 7.61785
14.1324, 7.6419
14.1022, 7.66587
14.0719, 7.68978
14.0416, 7.71363
14.011, 7.7374
13.9804, 7.76111
13.9497, 7.78475
13.9188, 7.80832
13.8878, 7.83182
13.8566, 7.85525
13.8254, 7.87861
13.794, 7.9019
13.7625, 7.92513
13.7309, 7.94827
13.6991, 7.97135
13.6673, 7.99436
13.6353, 8.01729
13.6032, 8.04015
13.5709, 8.06294
13.5385, 8.08565
13.5061, 8.10829
13.4734, 8.13085
13.4407, 8.15334
13.4078, 8.17576
13.3748, 8.19809
13.3417, 8.22036
13.3085, 8.24254
13.2751, 8.26465
13.2416, 8.28668
13.208, 8.30863
13.1743, 8.3305
13.1404, 8.35229
13.1064, 8.374
13.0723, 8.39564
13.0381, 8.41719
13.0037, 8.43866
12.9692, 8.46005
12.9346, 8.48136
12.8999, 8.50258
12.865, 8.52373
12.83, 8.54479
12.7949, 8.56576
12.7596, 8.58665
12.7243, 8.60746
12.6888, 8.62818
12.6531, 8.64881
12.6174, 8.66936
12.5815, 8.68982
12.5455, 8.71019
12.5094, 8.73048
12.4731, 8.75067
12.4367, 8.77078
12.4002, 8.7908
12.3636, 8.81072
12.3268, 8.83056
12.2899, 8.85031
12.2529, 8.86996
12.2157, 8.88952
12.1784, 8.90899
12.141, 8.92837
12.1035, 8.94765
12.0658, 8.96684
12.0281, 8.98593
11.9901, 9.00493
11.9521, 9.02383
11.9139, 9.04263
11.8756, 9.06134
11.8372, 9.07995
11.7986, 9.09846
11.7599, 9.11687
11.7211, 9.13518
11.6822, 9.15339
11.6431, 9.1715
11.6039, 9.18951
11.5646, 9.20742
11.5251, 9.22522
11.4855, 9.24292
11.4458, 9.26052
11.406, 9.27801
11.366, 9.2954
11.3259, 9.31268
11.2857, 9.32986
11.2453, 9.34693
11.2048, 9.36389
11.1642, 9.38074
11.1234, 9.39749
11.0826, 9.41412
11.0416, 9.43064
11.0004, 9.44706
10.9591, 9.46336
10.9177, 9.47955
10.8762, 9.49563
10.8346, 9.51159
10.7928, 9.52744
10.7508, 9.54317
10.7088, 9.55879
10.6666, 9.57429
10.6243, 9.58968
10.5819, 9.60494
10.5393, 9.62009
10.4966, 9.63512
10.4537, 9.65003
10.4108, 9.66482
10.3677, 9.67949
10.3245, 9.69403
10.2811, 9.70846
10.2376, 9.72276
10.194, 9.73693
10.1502, 9.75098
10.1064, 9.7649
10.0624, 9.7787
10.0182, 9.79237
9.97394, 9.80591
9.92953, 9.81932
9.88499, 9.83261
9.84033, 9.84576
9.79553, 9.85878
9.7506, 9.87167
9.70553, 9.88442
9.66034, 9.89704
9.61502, 9.90953
9.56956, 9.92188
9.52397, 9.93409
9.47825, 9.94617
9.4324, 9.95811
9.38642, 9.96991
9.3403, 9.98157
9.29406, 9.99309
9.24768, 10.0045
9.20117, 10.0157
9.15453, 10.0268
9.10776, 10.0377
9.06085, 10.0486
9.01382, 10.0592
8.96665, 10.0697
8.91935, 10.0801
8.87192, 10.0903
8.82436, 10.1004
8.77666, 10.1103
8.72884, 10.12
8.68088, 10.1296
8.63279, 10.1391
8.58457, 10.1484
8.53621, 10.1575
8.48773, 10.1665
8.43912, 10.1754
8.39037, 10.184
8.34149, 10.1926
8.29248, 10.2009
8.24334, 10.2091
8.19407, 10.2171
8.14466, 10.225
8.09513, 10.2327
8.04546, 10.2402
7.99566, 10.2476
7.94573, 10.2548
7.89567, 10.2618
7.84548, 10.2687
7.79516, 10.2754
7.74471, 10.2819
7.69412, 10.2882
7.64341, 10.2944
7.59257, 10.3004
7.54159, 10.3062
7.49049, 10.3118
7.43925, 10.3173
7.38789, 10.3226
7.33639, 10.3277
7.28477, 10.3326
7.23301, 10.3373
7.18113, 10.3418
7.12911, 10.3462
7.07697, 10.3504
7.02469, 10.3543
6.97229, 10.3581
6.91976, 10.3617
6.8671, 10.3651
6.81431, 10.3684
6.7614, 10.3714
6.70835, 10.3742
6.65518, 10.3768
6.60188, 10.3792
6.54845, 10.3814
6.49489, 10.3835
6.44121, 10.3853
6.3874, 10.3869
6.33346, 10.3883
6.27939, 10.3895
6.2252, 10.3905
6.17089, 10.3913
6.11645, 10.3918
6.06188, 10.3922
6.00718, 10.3923
5.95237, 10.3922
5.89742, 10.3919
5.84236, 10.3914
5.78716, 10.3907
5.73185, 10.3897
5.67641, 10.3885
5.62085, 10.3871
5.56516, 10.3855
5.50935, 10.3836
5.45342, 10.3815
5.39737, 10.3792
5.3412, 10.3766
5.28491, 10.3738
5.22849, 10.3708
5.17196, 10.3675
5.1153, 10.364
5.05853, 10.3603
5.00164, 10.3563
4.94463, 10.352
4.8875, 10.3475
4.83025, 10.3428
4.77289, 10.3378
4.71541, 10.3326
4.65782, 10.3271
4.60011, 10.3213
4.54228, 10.3153
4.48434, 10.3091
4.42629, 10.3026
4.36812, 10.2958
4.30985, 10.2887
4.25146, 10.2814
4.19295, 10.2738
4.13434, 10.2659
4.07562, 10.2578
4.01679, 10.2494
3.95785, 10.2407
3.8988, 10.2318
3.83965, 10.2225
3.78039, 10.213
3.72103, 10.2032
3.66156, 10.1931
3.60198, 10.1827
3.54231, 10.172
3.48253, 10.161
3.42265, 10.1498
3.36267, 10.1382
3.30259, 10.1264
3.24241, 10.1142
3.18214, 10.1017
3.12177, 10.0889
3.0613, 10.0759
3.00074, 10.0625
2.94008, 10.0488
2.87934, 10.0347
2.8185, 10.0204
2.75757, 10.0057
2.69655, 9.99077
2.63545, 9.97546
2.57426, 9.95983
2.51298, 9.94387
2.45162, 9.92758
2.39018, 9.91095
2.32866, 9.89399
2.26706, 9.87668
2.20537, 9.85904
2.14362, 9.84105
2.08178, 9.82271
2.01987, 9.80403
1.95789, 9.78499
1.89584, 9.7656
1.83372, 9.74585
1.77153, 9.72574
1.70928, 9.70527
1.64696, 9.68444
1.58458, 9.66323
1.52214, 9.64166
1.45963, 9.61971
1.39708, 9.59739
1.33446, 9.57468
1.2718, 9.5516
1.20908, 9.52813
1.14631, 9.50428
1.0835, 9.48003
1.02064, 9.4554
0.95774, 9.43036
0.894798, 9.40493
0.831818, 9.3791
0.768802, 9.35286
0.705753, 9.32621
0.642672, 9.29916
0.579563, 9.27169
0.516429, 9.2438
0.45327, 9.2155
0.390091, 9.18677
0.326894, 9.15761
0.263681, 9.12803
0.200457, 9.09802
0.137222, 9.06757
0.0739809, 9.03669
0.0107362, 9.00536
-0.0525091, 8.97359
-0.115752, 8.94138
-0.178989, 8.90871
-0.242216, 8.87559
-0.305431, 8.84201
-0.368631, 8.80797
-0.431811, 8.77348
-0.494968, 8.73851
-0.558098, 8.70308
-0.621198, 8.66717
-0.684264, 8.63079
-0.747292, 8.59392
-0.810279, 8.55658
-0.873219, 8.51875
-0.936109, 8.48044
-0.998945, 8.44163
-1.06172, 8.40233
-1.12444, 8.36252
-1.18708, 8.32222
-1.24966, 8.28142
-1.31216, 8.2401
-1.37457, 8.19828
-1.43691, 8.15594
-1.49915, 8.11308
-1.56129, 8.06971
-1.62333, 8.02581
-1.68527, 7.98138
-1.74709, 7.93643
-1.8088, 7.89094
-1.87038, 7.84492
-1.93184, 7.79836
-1.99316, 7.75126
-2.05434, 7.70361
-2.11538, 7.65542
-2.17626, 7.60668
-2.23699, 7.55738
-2.29755, 7.50753
-2.35794, 7.45712
-2.41815, 7.40615
-2.47818, 7.35461
-2.53802, 7.30251
-2.59766, 7.24984
-2.6571, 7.1966
-2.71632, 7.14278
-2.77532, 7.08839
-2.8341, 7.03342
-2.89265, 6.97787
-2.95095, 6.92173
-3.009, 6.86501
-3.0668, 6.80771
-3.12433, 6.74981
-3.18158, 6.69133
-3.23856, 6.63225
-3.29525, 6.57258
-3.35163, 6.51231
-3.40771, 6.45145
-3.46348, 6.38999
-3.51892, 6.32793
-3.57402, 6.26527
-3.62878, 6.20201
-3.68319, 6.13814
-3.73724, 6.07368
-3.79092, 6.00861
-3.84422, 5.94294
-3.89713, 5.87666
-3.94963, 5.80978
-4.00173, 5.7423
-4.05341, 5.67422
-4.10465, 5.60553
-4.15546, 5.53624
-4.20581, 5.46635
-4.25571, 5.39586
-4.30513, 5.32478
-4.35407, 5.25309
-4.40251, 5.18081
-4.45045, 5.10794
-4.49788, 5.03447
-4.54478, 4.96042
-4.59114, 4.88578
-4.63695, 4.81055
-4.68221, 4.73475
-4.72689, 4.65837
-4.77099, 4.58141
-4.8145, 4.50389
-4.8574, 4.42579
-4.89969, 4.34714
-4.94134, 4.26793
-4.98236, 4.18817
-5.02273, 4.10786
-5.06244, 4.02701
-5.10147, 3.94563
-5.13982, 3.86371
-5.17748, 3.78127
-5.21442, 3.69832
-5.25065, 3.61486
-5.28615, 3.53089
-5.3209, 3.44643
-5.35491, 3.36148
-5.38815, 3.27605
-5.42062, 3.19016
-5.4523, 3.1038
-5.48319, 3.01699
-5.51328, 2.92973
-5.54255, 2.84204
-5.57099, 2.75393
-5.5986, 2.66541
-5.62536, 2.57648
-5.65127, 2.48716
-5.67631, 2.39747
-5.70048, 2.3074
-5.72377, 2.21697
-5.74616, 2.1262
-5.76766, 2.0351
-5.78825, 1.94368
-5.80792, 1.85195
-5.82667, 1.75993
-5.84449, 1.66762
-5.86138, 1.57505
-5.87732, 1.48222
-5.89231, 1.38916
-5.90634, 1.29587
-5.91941, 1.20236
-5.93152, 1.10867
-5.94265, 1.01479
-5.95281, 0.920739
-5.96199, 0.82654
-5.97018, 0.732205
-5.97738, 0.637749
-5.9836, 0.543188
-5.98882, 0.448536
-5.99304, 0.35381
-5.99627, 0.259024
-5.9985, 0.164196
-5.99973, 0.0693403
-5.99996, -0.0255269
-5.99919, -0.12039
-5.99743, -0.215233
-5.99466, -0.31004
-5.99089, -0.404795
-5.98613, -0.499484
-5.98038, -0.594089
-5.97363, -0.688596
-5.96589, -0.782988
-5.95717, -0.877252
-5.94746, -0.97137
-5.93678, -1.06533
-5.92513, -1.15911
-5.9125, -1.25271
-5.89891, -1.3461
-5.88436, -1.43927
-5.86886, -1.53221
-5.85241, -1.6249
-5.83502, -1.71733
-5.8167, -1.80949
-5.79745, -1.90135
-5.77728, -1.99292
-5.7562, -2.08417
-5.73422, -2.17509
-5.71134, -2.26568
-5.68758, -2.35591
-5.66294, -2.44578
-5.63743, -2.53528
-5.61106, -2.62439
-5.58384, -2.7131
-5.55579, -2.8014
-5.5269, -2.88929
-5.49719, -2.97674
-5.46667, -3.06376
-5.43535, -3.15033
-5.40324, -3.23644
-5.37036, -3.32208
-5.3367, -3.40725
-5.30229, -3.49194
-5.26713, -3.57614
-5.23124, -3.65983
-5.19463, -3.74303
-5.1573, -3.8257
-5.11927, -3.90786
-5.08055, -3.98949
-5.04115, -4.07059
-5.00109, -4.15115
-4.96037, -4.23116
-4.919, -4.31063
-4.87701, -4.38954
-4.83439, -4.46789
-4.79116, -4.54568
-4.74733, -4.6229
-4.70291, -4.69954
-4.65792, -4.77562
-4.61237, -4.85111
-4.56626, -4.92602
-4.5196, -5.00034
-4.47242, -5.07408
-4.42472, -5.14723
-4.3765, -5.21978
-4.32779, -5.29174
-4.27859, -5.36311
-4.22891, -5.43387
-4.17877, -5.50404
-4.12817, -5.57361
-4.07713, -5.64257
-4.02565, -5.71093
-3.97375, -5.77869
-3.92143, -5.84585
-3.8687, -5.9124
-3.81558, -5.97835
-3.76208, -6.0437
-3.7082, -6.10845
-3.65396, -6.17259
-3.59936, -6.23613
-3.54441, -6.29906
-3.48912, -6.3614
-3.43351, -6.42314
-3.37757, -6.48428
-3.32132, -6.54482
-3.26478, -6.60477
-3.20793, -6.66412
-3.15081, -6.72288
-3.0934, -6.78104
-3.03573, -6.83862
-2.97779, -6.89561
-2.9196, -6.95202
-2.86117, -7.00784
-2.8025, -7.06307
-2.7436, -7.11773
-2.68447, -7.17181
-2.62514, -7.22532
-2.56559, -7.27826
-2.50584, -7.33062
-2.4459, -7.38242
-2.38577, -7.43365
-2.32546, -7.48432
-2.26498, -7.53443
-2.20433, -7.58398
-2.14352, -7.63298
-2.08255, -7.68142
-2.02143, -7.72932
-1.96018, -7.77668
-1.89878, -7.82349
-1.83726, -7.86976
-1.7756, -7.91549
-1.71383, -7.96069
-1.65195, -8.00536
-1.58995, -8.0495
-1.52786, -8.09312
-1.46566, -8.13621
-1.40337, -8.17879
-1.34099, -8.22085
-1.27853, -8.2624
-1.21599, -8.30344
-1.15338, -8.34397
-1.09069, -8.38401
-1.02794, -8.42354
-0.965135, -8.46257
-0.90227, -8.50112
-0.839352, -8.53917
-0.776386, -8.57674
-0.713377, -8.61382
-0.650328, -8.65042
-0.587243, -8.68655
-0.524126, -8.7222
-0.460981, -8.75738
-0.397811, -8.7921
-0.334621, -8.82635
-0.271412, -8.86014
-0.20819, -8.89347
-0.144957, -8.92634
-0.0817166, -8.95877
-0.0184722, -8.99074
0.0447732, -9.02227
0.108016, -9.05336
0.171254, -9.08401
0.234484, -9.11423
0.297703, -9.14401
0.360907, -9.17336
0.424095, -9.20228
0.487263, -9.23078
0.550409, -9.25886
0.613531, -9.28652
0.676625, -9.31377
0.739688, -9.3406
0.80272, -9.36703
0.865717, -9.39305
0.928677, -9.41866
0.991597, -9.44388
1.05448, -9.4687
1.11731, -9.49313
1.1801, -9.51716
1.24284, -9.54081
1.30553, -9.56407
1.36817, -9.58695
1.43075, -9.60945
1.49328, -9.63157
1.55575, -9.65331
1.61816, -9.67469
1.68051, -9.69569
1.74279, -9.71633
1.80501, -9.73661
1.86716, -9.75652
1.92925, -9.77608
1.99126, -9.79528
2.0532, -9.81413
2.11507, -9.83262
2.17686, -9.85077
2.23858, -9.86858
2.30022, -9.88604
2.36178, -9.90316
2.42326, -9.91994
2.48466, -9.93639
2.54597, -9.9525
2.6072, -9.96828
2.66835, -9.98374
2.7294, -9.99887
2.79037, -10.0137
2.85125, -10.0282
2.91204, -10.0423
2.97274, -10.0562
3.03334, -10.0697
3.09385, -10.0829
3.15427, -10.0959
3.21459, -10.1085
3.27481, -10.1208
3.33494, -10.1328
3.39496, -10.1445
3.45489, -10.1559
3.51471, -10.167
3.57444, -10.1778
3.63406, -10.1883
3.69357, -10.1985
3.75299, -10.2085
3.8123, -10.2181
3.8715, -10.2275
3.9306, -10.2366
3.98958, -10.2454
4.04847, -10.254
4.10724, -10.2622
4.1659, -10.2702
4.22445, -10.2779
4.28289, -10.2854
4.34122, -10.2925
4.39944, -10.2994
4.45755, -10.3061
4.51554, -10.3125
4.57342, -10.3186
4.63118, -10.3245
4.68883, -10.3301
4.74636, -10.3354
4.80378, -10.3405
4.86108, -10.3454
4.91826, -10.35
4.97533, -10.3543
5.03227, -10.3585
5.0891, -10.3623
5.14581, -10.3659
5.2024, -10.3693
5.25887, -10.3725
5.31522, -10.3754
5.37145, -10.378
5.42755, -10.3805
5.48354, -10.3827
5.5394, -10.3846
5.59515, -10.3864
5.65077, -10.3879
5.70626, -10.3892
5.76163, -10.3903
5.81688, -10.3911
5.87201, -10.3917
5.92701, -10.3921
5.98188, -10.3923
6.03664, -10.3923
6.09126, -10.392
6.14576, -10.3915
6.20014, -10.3909
6.25438, -10.39
6.30851, -10.3889
6.3625, -10.3876
6.41637, -10.386
6.47011, -10.3843
6.52373, -10.3824
6.57722, -10.3803
6.63058, -10.3779
6.68381, -10.3754
6.73691, -10.3727
6.78989, -10.3698
6.84274, -10.3666
6.89546, -10.3633
6.94805, -10.3598
7.00051, -10.3561
7.05284, -10.3522
7.10505, -10.3481
7.15712, -10.3439
7.20907, -10.3394
7.26088, -10.3348
7.31257, -10.3299
7.36412, -10.3249
7.41555, -10.3197
7.46684, -10.3144
7.51801, -10.3088
7.56904, -10.3031
7.61995, -10.2972
7.67072, -10.2911
7.72136, -10.2848
7.77188, -10.2784
7.82226, -10.2718
7.87251, -10.265
7.92263, -10.2581
7.97262, -10.2509
8.02248, -10.2436
8.07221, -10.2362
8.1218, -10.2286
8.17127, -10.2208
8.2206, -10.2128
8.2698, -10.2047
8.31887, -10.1964
8.36781, -10.188
8.41662, -10.1794
8.4653, -10.1706
8.51384, -10.1617
8.56225, -10.1526
8.61054, -10.1434
8.65869, -10.134
8.7067, -10.1245
8.75459, -10.1148
8.80235, -10.105
8.84997, -10.095
8.89746, -10.0848
8.94482, -10.0745
8.99205, -10.0641
9.03915, -10.0535
9.08611, -10.0428
9.13295, -10.0319
9.17965, -10.0208
9.22622, -10.0097
9.27266, -9.99836
9.31896, -9.98691
9.36514, -9.97531
9.41118, -9.96358
9.45709, -9.9517
9.50287, -9.93969
9.54852, -9.92754
9.59404, -9.91525
9.63943, -9.90282
9.68468, -9.89026
9.7298, -9.87757
9.77479, -9.86474
9.81965, -9.85178
9.86438, -9.83869
9.90898, -9.82547
9.95345, -9.81212
9.99778, -9.79864
10.042, -9.78503
10.0861, -9.77129
10.13, -9.75742
10.1738, -9.74343
10.2175, -9.72932
10.261, -9.71507
10.3045, -9.70071
10.3477, -9.68622
10.3909, -9.67161
10.4339, -9.65688
10.4768, -9.64202
10.5196, -9.62705
10.5622, -9.61195
10.6047, -9.59674
10.6471, -9.58141
10.6893, -9.56596
10.7314, -9.5504
10.7734, -9.53472
10.8153, -9.51892
10.857, -9.50301
10.8986, -9.48699
10.94, -9.47085
10.9814, -9.4546
11.0226, -9.43824
11.0636, -9.42176
11.1046, -9.40518
11.1454, -9.38849
11.1861, -9.37168
11.2266, -9.35477
11.267, -9.33775
11.3073, -9.32063
11.3475, -9.30339
11.3875, -9.28605
11.4274, -9.26861
11.4672, -9.25106
11.5069, -9.23341
11.5464, -9.21565
11.5858, -9.19779
11.625, -9.17983
11.6642, -9.16176
11.7032, -9.1436
11.742, -9.12533
11.7808, -9.10697
11.8194, -9.0885
11.8579, -9.06994
11.8963, -9.05128
11.9345, -9.03252
11.9726, -9.01366
12.0106, -8.99471
12.0484, -8.97566
12.0861, -8.95652
12.1237, -8.93728
12.1612, -8.91795
12.1985, -8.89852
12.2357, -8.879
12.2728, -8.85939
12.3098, -8.83969
12.3466, -8.81989
12.3833, -8.80001
12.4199, -8.78003
12.4563, -8.75997
12.4926, -8.73981
12.5288, -8.71957
12.5649, -8.69923
12.6008, -8.67881
12.6366, -8.65831
12.6723, -8.63771
12.7079, -8.61703
12.7433, -8.59627
12.7786, -8.57542
12.8138, -8.55448
12.8488, -8.53346
12.8838, -8.51236
12.9186, -8.49117
12.9533, -8.4699
12.9878, -8.44855
13.0222, -8.42711
13.0565, -8.4056
13.0907, -8.384
13.1247, -8.36233
13.1587, -8.34057
13.1925, -8.31874
13.2261, -8.29682
13.2597, -8.27483
13.2931, -8.25276
13.3264, -8.23061
13.3596, -8.20838
13.3926, -8.18608
13.4255, -8.1637
13.4583, -8.14125
13.491, -8.11872
13.5236, -8.09611
13.556, -8.07343
13.5883, -8.05068
13.6205, -8.02786
13.6525, -8.00496
13.6844, -7.98198
13.7162, -7.95894
13.7479, -7.93582
13.7795, -7.91264
