x , y
-6.16868, 6.66878
-6.19959, 6.66118
-6.23041, 6.65349
-6.26115, 6.64571
-6.29179, 6.63783
-6.32235, 6.62986
-6.35282, 6.6218
-6.3832, 6.61364
-6.41349, 6.6054
-6.4437, 6.59706
-6.47382, 6.58864
-6.50385, 6.58012
-6.53379, 6.57152
-6.56365, 6.56283
-6.59342, 6.55405
-6.6231, 6.54519
-6.65269, 6.53624
-6.6822, 6.5272
-6.71162, 6.51808
-6.74095, 6.50887
-6.77019, 6.49958
-6.79935, 6.4902
-6.82842, 6.48074
-6.8574, 6.4712
-6.8863, 6.46158
-6.9151, 6.45187
-6.94382, 6.44208
-6.97246, 6.43221
-7.001, 6.42226
-7.02946, 6.41224
-7.05783, 6.40213
-7.08612, 6.39194
-7.11432, 6.38167
-7.14243, 6.37133
-7.17045, 6.36091
-7.19839, 6.35041
-7.22624, 6.33984
-7.254, 6.32919
-7.28168, 6.31846
-7.30927, 6.30766
-7.33677, 6.29678
-7.36419, 6.28583
-7.39152, 6.27481
-7.41876, 6.26371
-7.44592, 6.25254
-7.47299, 6.24129
-7.49998, 6.22998
-7.52687, 6.21859
-7.55369, 6.20713
-7.58041, 6.1956
-7.60705, 6.184
-7.63361, 6.17233
-7.66007, 6.16059
-7.68645, 6.14878
-7.71275, 6.13691
-7.73896, 6.12496
-7.76508, 6.11295
-7.79112, 6.10086
-7.81707, 6.08872
-7.84294, 6.0765
-7.86872, 6.06422
-7.89442, 6.05187
-7.92002, 6.03946
-7.94555, 6.02698
-7.97099, 6.01444
-7.99634, 6.00183
-8.02161, 5.98916
-8.04679, 5.97642
-8.07189, 5.96362
-8.0969, 5.95076
-8.12183, 5.93784
-8.14667, 5.92485
-8.17143, 5.9118
-8.1961, 5.89869
-8.22069, 5.88552
-8.24519, 5.87229
-8.26961, 5.859
-8.29394, 5.84564
-8.31819, 5.83223
-8.34235, 5.81876
-8.36643, 5.80523
-8.39042, 5.79164
-8.41433, 5.778
-8.43816, 5.76429
-8.4619, 5.75053
-8.48556, 5.73671
-8.50913, 5.72283
-8.53262, 5.7089
-8.55602, 5.69491
-8.57934, 5.68086
-8.60258, 5.66676
-8.62573, 5.65261
-8.6488, 5.63839
-8.67178, 5.62413
-8.69469, 5.60981
-8.7175, 5.59543
-8.74024, 5.581
-8.76289, 5.56652
-8.78545, 5.55199
-8.80794, 5.5374
-8.83034, 5.52276
-8.85265, 5.50807
-8.87488, 5.49333
-8.89703, 5.47853
-8.9191, 5.46368
-8.94108, 5.44879
-8.96298, 5.43384
-8.9848, 5.41884
-9.00653, 5.40379
-9.02819, 5.38869
-9.04975, 5.37354
-9.07124, 5.35835
-9.09264, 5.3431
-9.11396, 5.32781
-9.1352, 5.31247
-9.15636, 5.29707
-9.17743, 5.28164
-9.19842, 5.26615
-9.21933, 5.25062
-9.24015, 5.23504
-9.26089, 5.21941
-9.28155, 5.20374
-9.30213, 5.18802
-9.32263, 5.17225
-9.34304, 5.15644
-9.36338, 5.14059
-9.38363, 5.12469
-9.40379, 5.10874
-9.42388, 5.09275
-9.44389, 5.07672
-9.46381, 5.06064
-9.48365, 5.04452
-9.50341, 5.02835
-9.52309, 5.01215
-9.54269, 4.9959
-9.5622, 4.9796
-9.58164, 4.96327
-9.60099, 4.94689
-9.62026, 4.93047
-9.63945, 4.91401
-9.65856, 4.8975
-9.67759, 4.88096
-9.69653, 4.86437
-9.7154, 4.84775
-9.73418, 4.83108
-9.75289, 4.81438
-9.77151, 4.79763
-9.79005, 4.78084
-9.80851, 4.76402
-9.8269, 4.74715
-9.8452, 4.73025
-9.86341, 4.71331
-9.88155, 4.69633
-9.89961, 4.67931
-9.91759, 4.66225
-9.93549, 4.64516
-9.95331, 4.62802
-9.97104, 4.61086
-9.9887, 4.59365
-10.0063, 4.5764
-10.0238, 4.55912
-10.0412, 4.54181
-10.0585, 4.52446
-10.0758, 4.50707
-10.093, 4.48964
-10.1101, 4.47218
-10.1271, 4.45469
-10.144, 4.43716
-10.1609, 4.41959
-10.1776, 4.40199
-10.1943, 4.38436
-10.211, 4.36669
-10.2275, 4.34899
-10.244, 4.33125
-10.2603, 4.31348
-10.2766, 4.29568
-10.2929, 4.27784
-10.309, 4.25997
-10.3251, 4.24207
-10.3411, 4.22413
-10.357, 4.20617
-10.3728, 4.18817
-10.3885, 4.17013
-10.4042, 4.15207
-10.4198, 4.13398
-10.4353, 4.11585
-10.4507, 4.0977
-10.4661, 4.07951
-10.4814, 4.06129
-10.4965, 4.04304
-10.5117, 4.02476
-10.5267, 4.00645
-10.5417, 3.98811
-10.5565, 3.96974
-10.5713, 3.95135
-10.5861, 3.93292
-10.6007, 3.91446
-10.6153, 3.89598
-10.6298, 3.87746
-10.6442, 3.85892
-10.6585, 3.84035
-10.6728, 3.82175
-10.6869, 3.80312
-10.701, 3.78446
-10.715, 3.76578
-10.729, 3.74707
-10.7429, 3.72833
-10.7566, 3.70957
-10.7703, 3.69078
-10.784, 3.67196
-10.7975, 3.65311
-10.811, 3.63424
-10.8244, 3.61535
-10.8377, 3.59642
-10.851, 3.57747
-10.8641, 3.5585
-10.8772, 3.5395
-10.8902, 3.52047
-10.9031, 3.50142
-10.916, 3.48235
-10.9288, 3.46325
-10.9415, 3.44413
-10.9541, 3.42498
-10.9666, 3.4058
-10.9791, 3.38661
-10.9915, 3.36739
-11.0038, 3.34814
-11.016, 3.32887
-11.0282, 3.30958
-11.0403, 3.29027
-11.0523, 3.27093
-11.0642, 3.25157
-11.0761, 3.23219
-11.0878, 3.21279
-11.0995, 3.19336
-11.1111, 3.17391
-11.1227, 3.15444
-11.1342, 3.13495
-11.1455, 3.11543
-11.1569, 3.09589
-11.1681, 3.07634
-11.1792, 3.05676
-11.1903, 3.03716
-11.2013, 3.01754
-11.2123, 2.9979
-11.2231, 2.97824
-11.2339, 2.95856
-11.2446, 2.93885
-11.2552, 2.91913
-11.2658, 2.89939
-11.2762, 2.87963
-11.2866, 2.85985
-11.297, 2.84005
-11.3072, 2.82023
-11.3174, 2.80039
-11.3274, 2.78054
-11.3375, 2.76066
-11.3474, 2.74077
-11.3573, 2.72085
-11.367, 2.70092
-11.3768, 2.68097
-11.3864, 2.66101
-11.3959, 2.64102
-11.4054, 2.62102
-11.4148, 2.601
-11.4242, 2.58097
-11.4334, 2.56091
-11.4426, 2.54084
-11.4517, 2.52075
-11.4607, 2.50065
-11.4697, 2.48053
-11.4785, 2.46039
-11.4873, 2.44024
-11.4961, 2.42007
-11.5047, 2.39988
-11.5133, 2.37968
-11.5218, 2.35946
-11.5302, 2.33923
-11.5386, 2.31898
-11.5468, 2.29872
-11.555, 2.27844
-11.5631, 2.25815
-11.5712, 2.23784
-11.5791, 2.21752
-11.587, 2.19718
-11.5949, 2.17683
-11.6026, 2.15647
-11.6103, 2.13609
-11.6179, 2.1157
-11.6254, 2.09529
-11.6328, 2.07487
-11.6402, 2.05444
-11.6475, 2.03399
-11.6547, 2.01353
-11.6618, 1.99306
-11.6689, 1.97257
-11.6759, 1.95207
-11.6828, 1.93156
-11.6896, 1.91104
-11.6964, 1.8905
-11.7031, 1.86996
-11.7097, 1.8494
-11.7163, 1.82883
-11.7227, 1.80824
-11.7291, 1.78765
-11.7354, 1.76704
-11.7417, 1.74642
-11.7478, 1.7258
-11.7539, 1.70516
-11.7599, 1.68451
-11.7659, 1.66384
-11.7717, 1.64317
-11.7775, 1.62249
-11.7833, 1.6018
-11.7889, 1.58109
-11.7945, 1.56038
-11.8, 1.53966
-11.8054, 1.51893
-11.8107, 1.49819
-11.816, 1.47743
-11.8212, 1.45667
-11.8263, 1.4359
-11.8313, 1.41512
-11.8363, 1.39434
-11.8412, 1.37354
-11.846, 1.35273
-11.8508, 1.33192
-11.8554, 1.3111
-11.86, 1.29027
-11.8646, 1.26943
-11.869, 1.24858
-11.8734, 1.22773
-11.8777, 1.20687
-11.8819, 1.186
-11.8861, 1.16512
-11.8901, 1.14424
-11.8941, 1.12334
-11.8981, 1.10245
-11.9019, 1.08154
-11.9057, 1.06063
-11.9094, 1.03971
-11.913, 1.01878
-11.9166, 0.997852
-11.9201, 0.976914
-11.9235, 0.95597
-11.9268, 0.93502
-11.9301, 0.914064
-11.9333, 0.893103
-11.9364, 0.872136
-11.9394, 0.851163
-11.9424, 0.830186
-11.9452, 0.809203
-11.9481, 0.788215
-11.9508, 0.767222
-11.9535, 0.746224
-11.9561, 0.725222
-11.9586, 0.704216
-11.961, 0.683204
-11.9634, 0.662189
-11.9657, 0.64117
-11.9679, 0.620146
-11.97, 0.599119
-11.9721, 0.578088
-11.9741, 0.557053
-11.976, 0.536015
-11.9779, 0.514974
-11.9796, 0.49393
-11.9813, 0.472882
-11.983, 0.451832
-11.9845, 0.430778
-11.986, 0.409722
-11.9874, 0.388664
-11.9887, 0.367603
-11.99, 0.34654
-11.9912, 0.325475
-11.9923, 0.304407
-11.9933, 0.283338
-11.9943, 0.262267
-11.9952, 0.241194
-11.996, 0.22012
-11.9967, 0.199045
-11.9974, 0.177968
-11.9979, 0.156891
-11.9985, 0.135812
-11.9989, 0.114732
-11.9993, 0.0936521
-11.9996, 0.0725713
-11.9998, 0.05149
-11.9999, 0.0304084
-12, 0.00932663
-12, -0.0117552
-11.9999, -0.032837
-11.9998, -0.0539186
-11.9995, -0.0749998
-11.9992, -0.0960806
-11.9989, -0.117161
-11.9984, -0.13824
-11.9979, -0.159319
-11.9973, -0.180396
-11.9966, -0.201473
-11.9959, -0.222548
-11.9951, -0.243622
-11.9942, -0.264694
-11.9932, -0.285765
-11.9922, -0.306834
-11.991, -0.327901
-11.9898, -0.348966
-11.9886, -0.370029
-11.9872, -0.39109
-11.9858, -0.412148
-11.9843, -0.433204
-11.9828, -0.454257
-11.9812, -0.475307
-11.9794, -0.496354
-11.9777, -0.517398
-11.9758, -0.538439
-11.9739, -0.559477
-11.9719, -0.580511
-11.9698, -0.601541
-11.9676, -0.622568
-11.9654, -0.643591
-11.9631, -0.66461
-11.9607, -0.685625
-11.9583, -0.706636
-11.9558, -0.727642
-11.9532, -0.748644
-11.9505, -0.769641
-11.9477, -0.790633
-11.9449, -0.81162
-11.942, -0.832603
-11.9391, -0.85358
-11.936, -0.874552
-11.9329, -0.895518
-11.9297, -0.916479
-11.9264, -0.937434
-11.9231, -0.958383
-11.9197, -0.979326
-11.9162, -1.00026
-11.9126, -1.02119
-11.909, -1.04212
-11.9053, -1.06304
-11.9015, -1.08395
-11.8976, -1.10485
-11.8937, -1.12575
-11.8897, -1.14664
-11.8856, -1.16753
-11.8814, -1.1884
-11.8772, -1.20927
-11.8729, -1.23013
-11.8685, -1.25098
-11.864, -1.27183
-11.8595, -1.29267
-11.8549, -1.3135
-11.8502, -1.33432
-11.8455, -1.35513
-11.8406, -1.37594
-11.8357, -1.39673
-11.8308, -1.41752
-11.8257, -1.4383
-11.8206, -1.45907
-11.8154, -1.47982
-11.8101, -1.50058
-11.8048, -1.52132
-11.7993, -1.54205
-11.7938, -1.56277
-11.7882, -1.58348
-11.7826, -1.60418
-11.7769, -1.62487
-11.7711, -1.64555
-11.7652, -1.66622
-11.7592, -1.68688
-11.7532, -1.70753
-11.7471, -1.72817
-11.7409, -1.7488
-11.7347, -1.76942
-11.7284, -1.79002
-11.722, -1.81061
-11.7155, -1.8312
-11.709, -1.85177
-11.7023, -1.87232
-11.6956, -1.89287
-11.6889, -1.9134
-11.682, -1.93393
-11.6751, -1.95444
-11.6681, -1.97493
-11.661, -1.99542
-11.6539, -2.01589
-11.6466, -2.03635
-11.6393, -2.05679
-11.632, -2.07722
-11.6245, -2.09764
-11.617, -2.11805
-11.6094, -2.13844
-11.6017, -2.15882
-11.594, -2.17918
-11.5861, -2.19953
-11.5782, -2.21986
-11.5703, -2.24018
-11.5622, -2.26049
-11.5541, -2.28078
-11.5459, -2.30106
-11.5376, -2.32132
-11.5292, -2.34156
-11.5208, -2.36179
-11.5123, -2.38201
-11.5037, -2.40221
-11.4951, -2.42239
-11.4863, -2.44256
-11.4775, -2.46271
-11.4686, -2.48285
-11.4597, -2.50297
-11.4506, -2.52307
-11.4415, -2.54315
-11.4324, -2.56322
-11.4231, -2.58327
-11.4138, -2.60331
-11.4043, -2.62333
-11.3948, -2.64333
-11.3853, -2.66331
-11.3756, -2.68327
-11.3659, -2.70322
-11.3561, -2.72315
-11.3463, -2.74306
-11.3363, -2.76295
-11.3263, -2.78282
-11.3162, -2.80268
-11.306, -2.82252
-11.2958, -2.84233
-11.2854, -2.86213
-11.275, -2.88191
-11.2646, -2.90167
-11.254, -2.92141
-11.2434, -2.94113
-11.2327, -2.96082
-11.2219, -2.9805
-11.211, -3.00016
-11.2001, -3.0198
-11.1891, -3.03942
-11.178, -3.05902
-11.1668, -3.07859
-11.1556, -3.09815
-11.1442, -3.11768
-11.1328, -3.13719
-11.1214, -3.15668
-11.1098, -3.17615
-11.0982, -3.1956
-11.0865, -3.21502
-11.0747, -3.23442
-11.0628, -3.2538
-11.0509, -3.27316
-11.0389, -3.2925
-11.0268, -3.31181
-11.0146, -3.3311
-11.0024, -3.35036
-10.9901, -3.3696
-10.9777, -3.38882
-10.9652, -3.40801
-10.9526, -3.42718
-10.94, -3.44633
-10.9273, -3.46545
-10.9145, -3.48455
-10.9017, -3.50362
-10.8887, -3.52267
-10.8757, -3.54169
-10.8626, -3.56069
-10.8494, -3.57966
-10.8362, -3.5986
-10.8229, -3.61752
-10.8095, -3.63642
-10.796, -3.65529
-10.7824, -3.67413
-10.7688, -3.69294
-10.7551, -3.71173
-10.7413, -3.73049
-10.7274, -3.74923
-10.7134, -3.76793
-10.6994, -3.78661
-10.6853, -3.80527
-10.6711, -3.82389
-10.6569, -3.84249
-10.6425, -3.86106
-10.6281, -3.8796
-10.6136, -3.89811
-10.599, -3.91659
-10.5844, -3.93504
-10.5696, -3.95347
-10.5548, -3.97186
-10.5399, -3.99023
-10.525, -4.00856
-10.5099, -4.02687
-10.4948, -4.04514
-10.4796, -4.06339
-10.4643, -4.0816
-10.449, -4.09979
-10.4335, -4.11794
-10.418, -4.13606
-10.4024, -4.15415
-10.3867, -4.17221
-10.371, -4.19024
-10.3551, -4.20824
-10.3392, -4.2262
-10.3232, -4.24413
-10.3072, -4.26203
-10.291, -4.2799
-10.2748, -4.29773
-10.2585, -4.31553
-10.2421, -4.33329
-10.2256, -4.35103
-10.2091, -4.36872
-10.1924, -4.38639
-10.1757, -4.40402
-10.1589, -4.42162
-10.1421, -4.43918
-10.1251, -4.4567
-10.1081, -4.4742
-10.091, -4.49165
-10.0738, -4.50907
-10.0565, -4.52646
-10.0392, -4.5438
-10.0218, -4.56112
-10.0043, -4.57839
-9.98667, -4.59563
-9.969, -4.61283
-9.95126, -4.63
-9.93343, -4.64713
-9.91552, -4.66422
-9.89754, -4.68127
-9.87947, -4.69829
-9.86132, -4.71526
-9.84309, -4.7322
-9.82478, -4.7491
-9.80639, -4.76596
-9.78792, -4.78278
-9.76937, -4.79956
-9.75074, -4.8163
-9.73202, -4.833
-9.71323, -4.84967
-9.69436, -4.86629
-9.6754, -4.88287
-9.65636, -4.89941
-9.63724, -4.9159
-9.61804, -4.93236
-9.59876, -4.94878
-9.5794, -4.96515
-9.55996, -4.98148
-9.54043, -4.99777
-9.52083, -5.01402
-9.50114, -5.03022
-9.48137, -5.04638
-9.46152, -5.0625
-9.44159, -5.07857
-9.42157, -5.0946
-9.40148, -5.11058
-9.3813, -5.12652
-9.36104, -5.14242
-9.3407, -5.15827
-9.32027, -5.17407
-9.29977, -5.18983
-9.27918, -5.20555
-9.25851, -5.22121
-9.23776, -5.23683
-9.21692, -5.25241
-9.196, -5.26794
-9.17501, -5.28342
-9.15392, -5.29885
-9.13276, -5.31424
-9.11151, -5.32957
-9.09018, -5.34486
-9.06877, -5.3601
-9.04727, -5.37529
-9.0257, -5.39043
-9.00404, -5.40553
-8.98229, -5.42057
-8.96047, -5.43556
-8.93856, -5.4505
-8.91656, -5.4654
-8.89449, -5.48024
-8.87233, -5.49503
-8.85009, -5.50976
-8.82776, -5.52445
-8.80535, -5.53908
-8.78286, -5.55367
-8.76028, -5.56819
-8.73762, -5.58267
-8.71488, -5.59709
-8.69205, -5.61146
-8.66914, -5.62577
-8.64615, -5.64003
-8.62307, -5.65424
-8.59991, -5.66839
-8.57666, -5.68248
-8.55333, -5.69652
-8.52992, -5.71051
-8.50642, -5.72443
-8.48284, -5.7383
-8.45917, -5.75212
-8.43542, -5.76587
-8.41158, -5.77957
-8.38766, -5.79321
-8.36366, -5.80679
-8.33957, -5.82032
-8.3154, -5.83378
-8.29114, -5.84719
-8.2668, -5.86053
-8.24237, -5.87382
-8.21786, -5.88704
-8.19326, -5.9002
-8.16858, -5.91331
-8.14381, -5.92635
-8.11896, -5.93933
-8.09402, -5.95225
-8.069, -5.9651
-8.0439, -5.97789
-8.0187, -5.99062
-7.99343, -6.00328
-7.96806, -6.01588
-7.94261, -6.02842
-7.91708, -6.04089
-7.89146, -6.0533
-7.86576, -6.06564
-7.83997, -6.07791
-7.81409, -6.09012
-7.78813, -6.10226
-7.76208, -6.11433
-7.73595, -6.12634
-7.70973, -6.13828
-7.68342, -6.15015
-7.65703, -6.16195
-7.63055, -6.17368
-7.60399, -6.18534
-7.57734, -6.19693
-7.5506, -6.20846
-7.52378, -6.21991
-7.49687, -6.23129
-7.46988, -6.24259
-7.4428, -6.25383
-7.41563, -6.26499
-7.38838, -6.27608
-7.36104, -6.2871
-7.33361, -6.29804
-7.3061, -6.30891
-7.2785, -6.3197
-7.25081, -6.33042
-7.22304, -6.34106
-7.19517, -6.35163
-7.16723, -6.36211
-7.13919, -6.37253
-7.11107, -6.38286
-7.08287, -6.39312
-7.05457, -6.4033
-7.02619, -6.4134
-6.99772, -6.42342
-6.96916, -6.43335
-6.94052, -6.44321
-6.91179, -6.45299
-6.88297, -6.46269
-6.85407, -6.4723
-6.82508, -6.48184
-6.796, -6.49129
-6.76683, -6.50065
-6.73758, -6.50994
-6.70824, -6.51913
-6.67881, -6.52825
-6.64929, -6.53727
-6.61969, -6.54622
-6.59, -6.55507
-6.56022, -6.56384
-6.53035, -6.57252
-6.5004, -6.58111
-6.47036, -6.58961
-6.44023, -6.59803
-6.41001, -6.60635
-6.37971, -6.61459
-6.34931, -6.62273
-6.31883, -6.63078
-6.28827, -6.63874
-6.25761, -6.64661
-6.22687, -6.65438
-6.19604, -6.66206
-6.16512, -6.66965
-6.13411, -6.67714
-6.10302, -6.68453
-6.07184, -6.69183
-6.04057, -6.69903
-6.00921, -6.70614
-5.97777, -6.71315
-5.94623, -6.72005
-5.91461, -6.72686
-5.8829, -6.73357
-5.85111, -6.74018
-5.81922, -6.74669
-5.78725, -6.7531
-5.75519, -6.7594
-5.72304, -6.7656
-5.69081, -6.7717
-5.65849, -6.77769
-5.62608, -6.78358
-5.59358, -6.78936
-5.56099, -6.79503
-5.52832, -6.8006
-5.49556, -6.80606
-5.46271, -6.81141
-5.42977, -6.81666
-5.39675, -6.82179
-5.36364, -6.82681
-5.33044, -6.83172
-5.29715, -6.83652
-5.26378, -6.84121
-5.23032, -6.84578
-5.19677, -6.85024
-5.16314, -6.85459
-5.12942, -6.85881
-5.09561, -6.86292
-5.06171, -6.86692
-5.02773, -6.8708
-4.99366, -6.87455
-4.9595, -6.87819
-4.92526, -6.88171
-4.89093, -6.88511
-4.85651, -6.88838
-4.82201, -6.89153
-4.78742, -6.89456
-4.75274, -6.89747
-4.71798, -6.90025
-4.68313, -6.9029
-4.64819, -6.90542
-4.61317, -6.90782
-4.57807, -6.91009
-4.54287, -6.91223
-4.5076, -6.91424
-4.47223, -6.91612
-4.43678, -6.91787
-4.40125, -6.91948
-4.36563, -6.92096
-4.32993, -6.92231
-4.29414, -6.92352
-4.25826, -6.92459
-4.22231, -6.92553
-4.18626, -6.92633
-4.15014, -6.92698
-4.11392, -6.9275
-4.07763, -6.92788
-4.04125, -6.92811
-4.00479, -6.9282
-3.96824, -6.92815
-3.93161, -6.92795
-3.8949, -6.92761
-3.85811, -6.92711
-3.82123, -6.92647
-3.78427, -6.92568
-3.74723, -6.92474
-3.71011, -6.92365
-3.6729, -6.92241
-3.63562, -6.92101
-3.59825, -6.91946
-3.5608, -6.91775
-3.52327, -6.91589
-3.48566, -6.91387
-3.44797, -6.91169
-3.4102, -6.90935
-3.37235, -6.90685
-3.33443, -6.90418
-3.29642, -6.90136
-3.25833, -6.89837
-3.22017, -6.89521
-3.18193, -6.89188
-3.14361, -6.88839
-3.10521, -6.88473
-3.06674, -6.8809
-3.02819, -6.8769
-2.98956, -6.87272
-2.95086, -6.86837
-2.91208, -6.86384
-2.87323, -6.85914
-2.8343, -6.85426
-2.7953, -6.8492
-2.75623, -6.84396
-2.71708, -6.83854
-2.67786, -6.83293
-2.63857, -6.82714
-2.5992, -6.82117
-2.55977, -6.81501
-2.52026, -6.80865
-2.48068, -6.80211
-2.44104, -6.79538
-2.40132, -6.78846
-2.36154, -6.78134
-2.32168, -6.77403
-2.28176, -6.76652
-2.24178, -6.75881
-2.20173, -6.7509
-2.16161, -6.74279
-2.12142, -6.73448
-2.08118, -6.72596
-2.04086, -6.71724
-2.00049, -6.70831
-1.96005, -6.69918
-1.91956, -6.68983
-1.879, -6.68027
-1.83838, -6.6705
-1.7977, -6.66051
-1.75697, -6.65031
-1.71617, -6.63989
-1.67532, -6.62925
-1.63442, -6.61838
-1.59345, -6.6073
-1.55244, -6.59599
-1.51137, -6.58445
-1.47025, -6.57269
-1.42908, -6.5607
-1.38785, -6.54847
-1.34658, -6.53602
-1.30526, -6.52333
-1.26389, -6.5104
-1.22248, -6.49723
-1.18102, -6.48383
-1.13952, -6.47018
-1.09797, -6.45629
-1.05638, -6.44215
-1.01476, -6.42777
-0.973089, -6.41314
-0.931384, -6.39826
-0.889642, -6.38312
-0.847864, -6.36773
-0.806052, -6.35209
-0.764208, -6.33618
-0.722332, -6.32002
-0.680426, -6.3036
-0.638492, -6.28691
-0.596531, -6.26995
-0.554544, -6.25273
-0.512534, -6.23524
-0.470501, -6.21747
-0.428447, -6.19944
-0.386375, -6.18112
-0.344285, -6.16253
-0.302179, -6.14366
-0.26006, -6.12451
-0.217928, -6.10508
-0.175787, -6.08536
-0.133637, -6.06535
-0.0914805, -6.04505
-0.0493197, -6.02446
-0.00715656, -6.00357
0.0350069, -5.98239
0.0771687, -5.96092
0.119327, -5.93914
0.161478, -5.91706
0.203622, -5.89467
0.245755, -5.87198
0.287875, -5.84898
0.329979, -5.82567
0.372066, -5.80205
0.414133, -5.77811
0.456177, -5.75386
0.498196, -5.72928
0.540187, -5.70439
0.582147, -5.67917
0.624074, -5.65362
0.665964, -5.62775
0.707816, -5.60155
0.749625, -5.57502
0.79139, -5.54815
0.833107, -5.52094
0.874772, -5.4934
0.916384, -5.46552
0.957938, -5.43729
0.999431, -5.40872
1.04086, -5.3798
1.08222, -5.35054
1.12351, -5.32092
1.16473, -5.29095
1.20587, -5.26063
1.24692, -5.22995
1.28789, -5.19891
1.32878, -5.16751
1.36956, -5.13574
1.41025, -5.10361
1.45084, -5.07112
1.49133, -5.03825
1.5317, -5.00502
1.57196, -4.97141
1.6121, -4.93743
1.65212, -4.90307
1.69201, -4.86834
1.73177, -4.83323
1.7714, -4.79773
1.81088, -4.76185
1.85022, -4.72559
1.8894, -4.68895
1.92843, -4.65191
1.9673, -4.61449
2.006, -4.57668
2.04453, -4.53847
2.08289, -4.49988
2.12106, -4.46089
2.15904, -4.4215
2.19683, -4.38172
2.23442, -4.34154
2.27181, -4.30097
2.30899, -4.25999
2.34594, -4.21862
2.38268, -4.17684
2.41919, -4.13467
2.45546, -4.09209
2.4915, -4.04912
2.52728, -4.00574
2.56281, -3.96196
2.59809, -3.91777
2.63309, -3.87319
2.66782, -3.8282
2.70227, -3.78281
2.73644, -3.73702
2.77031, -3.69083
2.80388, -3.64423
2.83714, -3.59724
2.87009, -3.54985
2.90271, -3.50206
2.93501, -3.45387
2.96697, -3.40529
2.99859, -3.35631
3.02985, -3.30694
3.06076, -3.25718
3.0913, -3.20703
3.12147, -3.1565
3.15126, -3.10558
3.18066, -3.05427
3.20967, -3.00259
3.23827, -2.95053
3.26646, -2.89809
3.29423, -2.84529
3.32158, -2.79211
3.34849, -2.73857
3.37496, -2.68467
3.40098, -2.63042
3.42655, -2.57581
3.45165, -2.52085
3.47628, -2.46554
3.50043, -2.4099
3.5241, -2.35392
3.54727, -2.29762
3.56994, -2.24098
3.5921, -2.18403
3.61375, -2.12677
3.63487, -2.0692
3.65546, -2.01132
3.67552, -1.95315
3.69503, -1.89469
3.71399, -1.83595
3.7324, -1.77694
3.75024, -1.71765
3.76751, -1.65811
3.78421, -1.59831
3.80032, -1.53826
3.81584, -1.47798
3.83078, -1.41747
3.84511, -1.35673
3.85883, -1.29579
3.87195, -1.23463
3.88445, -1.17328
3.89633, -1.11175
3.90759, -1.05003
3.91821, -0.988147
3.92821, -0.926103
3.93756, -0.863909
3.94628, -0.801574
3.95435, -0.739109
3.96177, -0.676522
3.96854, -0.613824
3.97466, -0.551025
3.98012, -0.488135
3.98492, -0.425165
3.98906, -0.362124
3.99255, -0.299022
3.99536, -0.235871
3.99751, -0.172681
3.999, -0.109462
3.99982, -0.0462253
3.99998, 0.0170196
3.99946, 0.0802616
3.99828, 0.14349
3.99644, 0.206695
3.99393, 0.269865
3.99075, 0.332991
3.98692, 0.396061
3.98242, 0.459065
3.97726, 0.521994
3.97145, 0.584836
3.96498, 0.647582
3.95785, 0.710221
3.95008, 0.772744
3.94167, 0.83514
3.93261, 0.8974
3.92291, 0.959515
3.91257, 1.02147
3.90161, 1.08327
3.89001, 1.14489
3.8778, 1.20632
3.86497, 1.26757
3.85152, 1.32861
3.83747, 1.38945
3.82281, 1.45006
3.80756, 1.51046
3.79172, 1.57061
3.77529, 1.63052
3.75829, 1.69019
3.74071, 1.74959
3.72256, 1.80873
3.70386, 1.8676
3.6846, 1.92619
3.66479, 1.9845
3.64445, 2.04251
3.62357, 2.10022
3.60216, 2.15763
3.58024, 2.21472
3.5578, 2.2715
3.53486, 2.32796
3.51142, 2.38409
3.48749, 2.43989
3.46308, 2.49535
3.4382, 2.55047
3.41285, 2.60524
3.38703, 2.65966
3.36077, 2.71373
3.33406, 2.76743
3.30691, 2.82078
3.27934, 2.87375
3.25134, 2.92636
3.22292, 2.97859
3.1941, 3.03045
3.16489, 3.08193
3.13528, 3.13303
3.10528, 3.18374
3.07491, 3.23407
3.04417, 3.28401
3.01307, 3.33356
2.98161, 3.38272
2.94981, 3.43149
2.91767, 3.47986
2.88519, 3.52783
2.85239, 3.57541
2.81928, 3.62258
2.78585, 3.66936
2.75211, 3.71574
2.71809, 3.76171
2.68377, 3.80729
2.64916, 3.85246
2.61428, 3.89723
2.57913, 3.9416
2.54372, 3.98557
2.50805, 4.02914
2.47213, 4.0723
2.43597, 4.11506
2.39957, 4.15742
2.36294, 4.19938
2.32608, 4.24094
2.289, 4.28209
2.25171, 4.32285
2.21422, 4.36321
2.17652, 4.40318
2.13862, 4.44275
2.10054, 4.48192
2.06227, 4.5207
2.02382, 4.55908
1.98519, 4.59708
1.9464, 4.63468
1.90745, 4.67189
1.86833, 4.70872
1.82906, 4.74516
1.78965, 4.78121
1.75009, 4.81688
1.71039, 4.85217
1.67056, 4.88708
1.6306, 4.92161
1.59051, 4.95577
1.55031, 4.98955
1.50999, 5.02295
1.46955, 5.05599
1.42901, 5.08865
1.38837, 5.12095
1.34762, 5.15288
1.30678, 5.18445
1.26585, 5.21566
1.22484, 5.2465
1.18374, 5.27699
1.14256, 5.30713
1.1013, 5.33691
1.05997, 5.36633
1.01857, 5.39541
0.977106, 5.42414
0.93558, 5.45253
0.893995, 5.48057
